,system,target,server,fastbest,rsyncable,replication,time_compress,size_compress
273,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,7,1,3,236.516,330072227
274,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,7,1,4,238.237,330072227
275,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,7,1,5,236.765,330072227
276,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,7,1,6,237.938,330072227
277,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,7,1,7,237.288,330072227
278,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,7,1,8,235.729,330072227
279,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,7,1,9,235.852,330072227
280,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,8,0,0,238.644,322601592
281,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,8,0,1,220.954,322601592
282,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,8,0,2,222.13,322601592
283,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,8,0,3,223.703,322601592
284,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,8,0,4,222.486,322601592
285,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,8,0,5,222.838,322601592
286,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,8,0,6,223.713,322601592
287,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,8,0,7,223.938,322601592
288,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,8,0,8,222.315,322601592
289,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,8,0,9,224.077,322601592
290,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,8,0,0,237.856,322601592
291,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,8,0,1,222.623,322601592
292,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,8,0,2,221.172,322601592
293,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,8,0,3,222.21400000000003,322601592
294,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,8,0,4,221.185,322601592
295,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,8,0,5,221.956,322601592
296,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,8,0,6,221.881,322601592
297,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,8,0,7,221.567,322601592
298,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,8,0,8,224.153,322601592
299,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,8,0,9,220.57,322601592
300,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,8,1,0,262.918,329560496
301,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,8,1,1,252.389,329560496
302,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,8,1,2,251.896,329560496
303,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,8,1,3,251.965,329560496
304,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,8,1,4,252.903,329560496
305,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,8,1,5,255.111,329560496
306,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,8,1,6,251.662,329560496
307,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,8,1,7,250.691,329560496
308,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,8,1,8,251.106,329560496
309,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,8,1,9,251.356,329560496
310,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,8,1,0,249.868,329560496
311,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,8,1,1,261.281,329560496
312,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,8,1,2,248.206,329560496
313,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,8,1,3,249.848,329560496
314,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,8,1,4,248.117,329560496
315,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,8,1,5,249.215,329560496
316,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,8,1,6,250.485,329560496
317,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,8,1,7,248.823,329560496
318,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,8,1,8,249.058,329560496
319,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,8,1,9,249.349,329560496
320,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,9,0,0,220.356,322591998
321,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,9,0,1,221.454,322591998
322,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,9,0,2,221.631,322591998
323,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,9,0,3,235.093,322591998
324,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,9,0,4,221.608,322591998
325,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,9,0,5,221.853,322591998
326,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,9,0,6,226.315,322591998
327,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,9,0,7,223.56,322591998
328,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,9,0,8,219.961,322591998
329,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,9,0,9,220.397,322591998
330,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,9,0,0,221.483,322591998
331,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,9,0,1,220.153,322591998
332,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,9,0,2,222.403,322591998
333,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,9,0,3,221.61,322591998
334,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,9,0,4,221.558,322591998
335,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,9,0,5,220.952,322591998
336,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,9,0,6,221.793,322591998
337,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,9,0,7,220.789,322591998
338,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,9,0,8,224.454,322591998
339,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,9,0,9,221.428,322591998
340,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,9,1,0,250.074,329554215
341,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,9,1,1,255.145,329554215
342,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,9,1,2,252.196,329554215
343,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,9,1,3,252.423,329554215
344,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,9,1,4,252.093,329554215
345,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,9,1,5,251.397,329554215
346,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,9,1,6,251.98,329554215
347,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,9,1,7,252.135,329554215
348,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,9,1,8,251.627,329554215
349,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,9,1,9,257.585,329554215
350,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,9,1,0,252.201,329554215
351,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,9,1,1,251.764,329554215
352,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,9,1,2,251.891,329554215
353,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,9,1,3,252.496,329554215
354,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,9,1,4,253.245,329554215
355,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,9,1,5,252.636,329554215
356,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,9,1,6,253.042,329554215
357,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,9,1,7,252.58,329554215
358,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,9,1,8,251.471,329554215
359,gzip,benchmark/targets/text/enwik9_10,BasicA0-brazilsouth,9,1,9,252.428,329554215
360,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,1,0,0,161.314,378104089
361,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,1,0,1,100.127,378104089
362,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,1,0,2,99.498,378104089
363,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,1,0,3,101.095,378104089
364,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,1,0,4,99.589,378104089
365,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,1,0,5,99.051,378104089
366,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,1,0,6,99.671,378104089
367,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,1,0,7,99.654,378104089
368,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,1,0,8,99.193,378104089
369,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,1,0,9,101.038,378104089
370,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,1,0,0,148.798,378104089
371,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,1,0,1,99.226,378104089
372,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,1,0,2,101.622,378104089
373,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,1,0,3,100.558,378104089
374,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,1,0,4,99.525,378104089
375,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,1,0,5,99.112,378104089
376,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,1,0,6,100.606,378104089
377,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,1,0,7,100.353,378104089
378,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,1,0,8,101.22,378104089
379,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,1,0,9,99.06,378104089
380,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,1,1,0,176.495,385340666
381,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,1,1,1,129.138,385340666
382,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,1,1,2,129.997,385340666
383,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,1,1,3,129.30700000000002,385340666
384,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,1,1,4,129.209,385340666
385,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,1,1,5,129.783,385340666
386,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,1,1,6,128.836,385340666
387,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,1,1,7,128.744,385340666
388,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,1,1,8,128.638,385340666
389,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,1,1,9,129.409,385340666
390,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,1,1,0,174.231,385340666
391,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,1,1,1,128.85399999999998,385340666
392,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,1,1,2,186.036,385340666
393,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,1,1,3,129.311,385340666
394,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,1,1,4,130.569,385340666
395,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,1,1,5,132.515,385340666
396,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,1,1,6,130.405,385340666
397,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,1,1,7,128.681,385340666
398,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,1,1,8,128.99200000000002,385340666
399,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,1,1,9,129.719,385340666
400,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,2,0,0,149.067,363837010
401,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,2,0,1,107.852,363837010
402,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,2,0,2,107.393,363837010
403,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,2,0,3,114.313,363837010
404,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,2,0,4,107.41,363837010
405,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,2,0,5,143.471,363837010
406,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,2,0,6,107.601,363837010
407,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,2,0,7,107.336,363837010
408,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,2,0,8,108.512,363837010
409,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,2,0,9,109.011,363837010
410,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,2,0,0,155.019,363837010
411,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,2,0,1,107.508,363837010
412,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,2,0,2,108.891,363837010
413,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,2,0,3,108.31,363837010
414,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,2,0,4,109.758,363837010
415,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,2,0,5,107.468,363837010
416,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,2,0,6,107.595,363837010
417,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,2,0,7,107.73,363837010
418,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,2,0,8,107.99,363837010
419,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,2,0,9,107.923,363837010
420,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,2,1,0,176.054,370986994
421,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,2,1,1,136.218,370986994
422,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,2,1,2,136.857,370986994
423,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,2,1,3,137.362,370986994
424,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,2,1,4,136.63299999999998,370986994
425,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,2,1,5,136.752,370986994
426,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,2,1,6,136.944,370986994
427,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,2,1,7,136.94799999999998,370986994
428,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,2,1,8,136.63299999999998,370986994
429,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,2,1,9,137.656,370986994
430,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,2,1,0,173.384,370986994
431,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,2,1,1,136.687,370986994
432,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,2,1,2,137.606,370986994
433,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,2,1,3,136.61,370986994
434,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,2,1,4,137.548,370986994
435,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,2,1,5,136.417,370986994
436,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,2,1,6,137.246,370986994
437,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,2,1,7,137.106,370986994
438,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,2,1,8,136.545,370986994
439,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,2,1,9,137.923,370986994
440,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,3,0,0,163.942,353355744
441,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,3,0,1,131.127,353355744
442,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,3,0,2,130.792,353355744
443,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,3,0,3,131.297,353355744
444,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,3,0,4,130.525,353355744
445,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,3,0,5,129.654,353355744
446,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,3,0,6,130.453,353355744
447,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,3,0,7,129.562,353355744
448,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,3,0,8,131.16299999999998,353355744
449,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,3,0,9,130.007,353355744
450,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,3,0,0,162.583,353355744
451,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,3,0,1,130.9,353355744
452,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,3,0,2,131.107,353355744
453,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,3,0,3,130.493,353355744
454,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,3,0,4,131.305,353355744
455,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,3,0,5,130.197,353355744
456,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,3,0,6,130.969,353355744
457,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,3,0,7,130.207,353355744
458,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,3,0,8,131.47799999999998,353355744
459,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,3,0,9,130.842,353355744
460,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,3,1,0,188.655,360402299
461,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,3,1,1,158.90200000000004,360402299
462,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,3,1,2,159.09799999999996,360402299
463,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,3,1,3,158.796,360402299
464,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,3,1,4,158.811,360402299
465,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,3,1,5,159.018,360402299
466,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,3,1,6,158.496,360402299
467,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,3,1,7,160.732,360402299
468,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,3,1,8,158.942,360402299
469,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,3,1,9,158.901,360402299
470,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,3,1,0,187.392,360402299
471,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,3,1,1,158.691,360402299
472,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,3,1,2,160.968,360402299
473,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,3,1,3,159.786,360402299
474,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,3,1,4,158.981,360402299
475,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,3,1,5,158.78,360402299
476,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,3,1,6,159.39600000000004,360402299
477,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,3,1,7,158.882,360402299
478,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,3,1,8,158.874,360402299
479,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,3,1,9,159.482,360402299
480,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,4,0,0,171.137,337793102
481,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,4,0,1,139.02100000000002,337793102
482,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,4,0,2,138.18,337793102
483,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,4,0,3,138.134,337793102
484,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,4,0,4,139.91,337793102
485,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,4,0,5,138.412,337793102
486,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,4,0,6,138.32299999999998,337793102
487,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,4,0,7,139.233,337793102
488,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,4,0,8,138.265,337793102
489,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,4,0,9,138.946,337793102
490,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,4,0,0,180.084,337793102
491,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,4,0,1,138.762,337793102
492,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,4,0,2,139.408,337793102
493,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,4,0,3,139.358,337793102
494,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,4,0,4,141.796,337793102
495,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,4,0,5,138.424,337793102
496,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,4,0,6,138.756,337793102
497,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,4,0,7,140.3,337793102
498,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,4,0,8,138.071,337793102
499,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,4,0,9,139.688,337793102
500,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,4,1,0,199.17,345008389
501,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,4,1,1,173.092,345008389
502,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,4,1,2,170.771,345008389
503,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,4,1,3,170.701,345008389
504,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,4,1,4,171.03,345008389
505,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,4,1,5,171.83,345008389
506,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,4,1,6,171.761,345008389
507,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,4,1,7,170.463,345008389
508,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,4,1,8,171.583,345008389
509,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,4,1,9,172.13099999999997,345008389
510,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,4,1,0,195.827,345008389
511,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,4,1,1,171.783,345008389
512,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,4,1,2,172.69299999999996,345008389
513,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,4,1,3,171.57299999999995,345008389
514,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,4,1,4,171.972,345008389
515,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,4,1,5,172.39700000000005,345008389
516,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,4,1,6,171.68200000000004,345008389
517,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,4,1,7,171.03900000000004,345008389
518,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,4,1,8,171.56900000000005,345008389
519,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,4,1,9,171.19099999999997,345008389
520,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,5,0,0,211.037,327154356
521,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,5,0,1,189.377,327154356
522,gzip,benchmark/targets/text/enwik9_10,BasicA0-japaneast,5,0,2,189.178,327154356
