,system,target,server,fastbest,small,replication,time_compress,size_compress
1948,bzip2,benchmark/targets/text/enwik9_10,StandardA1-canadacentral,8,0,8,271.482,255768146
1949,bzip2,benchmark/targets/text/enwik9_10,StandardA1-canadacentral,8,0,9,275.677,255768146
1950,bzip2,benchmark/targets/text/enwik9_10,StandardA1-canadacentral,8,1,0,243.444,279931654
1951,bzip2,benchmark/targets/text/enwik9_10,StandardA1-canadacentral,8,1,1,242.859,279931654
1952,bzip2,benchmark/targets/text/enwik9_10,StandardA1-canadacentral,8,1,2,260.916,279931654
1953,bzip2,benchmark/targets/text/enwik9_10,StandardA1-canadacentral,8,1,3,245.114,279931654
1954,bzip2,benchmark/targets/text/enwik9_10,StandardA1-canadacentral,8,1,4,253.05900000000003,279931654
1955,bzip2,benchmark/targets/text/enwik9_10,StandardA1-canadacentral,8,1,5,244.19,279931654
1956,bzip2,benchmark/targets/text/enwik9_10,StandardA1-canadacentral,8,1,6,246.805,279931654
1957,bzip2,benchmark/targets/text/enwik9_10,StandardA1-canadacentral,8,1,7,245.285,279931654
1958,bzip2,benchmark/targets/text/enwik9_10,StandardA1-canadacentral,8,1,8,245.108,279931654
1959,bzip2,benchmark/targets/text/enwik9_10,StandardA1-canadacentral,8,1,9,243.124,279931654
1960,bzip2,benchmark/targets/text/enwik9_10,StandardA1-canadacentral,9,0,0,284.872,253977891
1961,bzip2,benchmark/targets/text/enwik9_10,StandardA1-canadacentral,9,0,1,279.672,253977891
1962,bzip2,benchmark/targets/text/enwik9_10,StandardA1-canadacentral,9,0,2,290.139,253977891
1963,bzip2,benchmark/targets/text/enwik9_10,StandardA1-canadacentral,9,0,3,279.132,253977891
1964,bzip2,benchmark/targets/text/enwik9_10,StandardA1-canadacentral,9,0,4,265.084,253977891
1965,bzip2,benchmark/targets/text/enwik9_10,StandardA1-canadacentral,9,0,5,273.811,253977891
1966,bzip2,benchmark/targets/text/enwik9_10,StandardA1-canadacentral,9,0,6,264.295,253977891
1967,bzip2,benchmark/targets/text/enwik9_10,StandardA1-canadacentral,9,0,7,267.629,253977891
1968,bzip2,benchmark/targets/text/enwik9_10,StandardA1-canadacentral,9,0,8,266.77,253977891
1969,bzip2,benchmark/targets/text/enwik9_10,StandardA1-canadacentral,9,0,9,271.766,253977891
1970,bzip2,benchmark/targets/text/enwik9_10,StandardA1-canadacentral,9,1,0,259.548,279931654
1971,bzip2,benchmark/targets/text/enwik9_10,StandardA1-canadacentral,9,1,1,253.512,279931654
1972,bzip2,benchmark/targets/text/enwik9_10,StandardA1-canadacentral,9,1,2,259.558,279931654
1973,bzip2,benchmark/targets/text/enwik9_10,StandardA1-canadacentral,9,1,3,261.369,279931654
1974,bzip2,benchmark/targets/text/enwik9_10,StandardA1-canadacentral,9,1,4,255.588,279931654
1975,bzip2,benchmark/targets/text/enwik9_10,StandardA1-canadacentral,9,1,5,249.661,279931654
1976,bzip2,benchmark/targets/text/enwik9_10,StandardA1-canadacentral,9,1,6,252.269,279931654
1977,bzip2,benchmark/targets/text/enwik9_10,StandardA1-canadacentral,9,1,7,250.102,279931654
1978,bzip2,benchmark/targets/text/enwik9_10,StandardA1-canadacentral,9,1,8,248.049,279931654
1979,bzip2,benchmark/targets/text/enwik9_10,StandardA1-canadacentral,9,1,9,240.94,279931654
1980,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,1,0,0,267.473,295663934
1981,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,1,0,1,231.642,295663934
1982,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,1,0,2,231.358,295663934
1983,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,1,0,3,229.833,295663934
1984,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,1,0,4,229.746,295663934
1985,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,1,0,5,230.952,295663934
1986,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,1,0,6,230.539,295663934
1987,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,1,0,7,229.497,295663934
1988,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,1,0,8,230.639,295663934
1989,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,1,0,9,230.34,295663934
1990,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,1,1,0,229.528,295663934
1991,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,1,1,1,229.991,295663934
1992,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,1,1,2,229.864,295663934
1993,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,1,1,3,230.333,295663934
1994,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,1,1,4,229.962,295663934
1995,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,1,1,5,229.58900000000003,295663934
1996,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,1,1,6,229.79,295663934
1997,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,1,1,7,230.723,295663934
1998,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,1,1,8,229.638,295663934
1999,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,1,1,9,228.834,295663934
2000,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,2,0,0,226.272,279931654
2001,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,2,0,1,231.733,279931654
2002,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,2,0,2,228.34,279931654
2003,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,2,0,3,225.249,279931654
2004,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,2,0,4,225.493,279931654
2005,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,2,0,5,231.512,279931654
2006,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,2,0,6,227.74400000000003,279931654
2007,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,2,0,7,231.48,279931654
2008,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,2,0,8,237.889,279931654
2009,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,2,0,9,231.307,279931654
2010,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,2,1,0,245.437,279931654
2011,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,2,1,1,235.62,279931654
2012,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,2,1,2,229.246,279931654
2013,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,2,1,3,237.157,279931654
2014,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,2,1,4,235.941,279931654
2015,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,2,1,5,229.168,279931654
2016,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,2,1,6,229.429,279931654
2017,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,2,1,7,230.352,279931654
2018,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,2,1,8,228.617,279931654
2019,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,2,1,9,231.875,279931654
2020,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,3,0,0,244.614,272067783
2021,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,3,0,1,239.69,272067783
2022,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,3,0,2,236.366,272067783
2023,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,3,0,3,243.159,272067783
2024,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,3,0,4,242.282,272067783
2025,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,3,0,5,243.341,272067783
2026,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,3,0,6,240.58,272067783
2027,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,3,0,7,237.178,272067783
2028,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,3,0,8,236.962,272067783
2029,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,3,0,9,237.051,272067783
2030,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,3,1,0,233.38,279931654
2031,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,3,1,1,234.117,279931654
2032,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,3,1,2,233.207,279931654
2033,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,3,1,3,232.849,279931654
2034,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,3,1,4,235.169,279931654
2035,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,3,1,5,233.765,279931654
2036,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,3,1,6,259.952,279931654
2037,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,3,1,7,230.22,279931654
2038,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,3,1,8,231.795,279931654
2039,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,3,1,9,234.451,279931654
2040,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,4,0,0,243.197,266988881
2041,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,4,0,1,244.235,266988881
2042,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,4,0,2,241.902,266988881
2043,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,4,0,3,239.388,266988881
2044,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,4,0,4,246.856,266988881
2045,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,4,0,5,242.159,266988881
2046,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,4,0,6,240.69,266988881
2047,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,4,0,7,240.22,266988881
2048,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,4,0,8,244.446,266988881
2049,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,4,0,9,241.61900000000003,266988881
2050,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,4,1,0,232.483,279931654
2051,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,4,1,1,231.593,279931654
2052,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,4,1,2,232.30900000000003,279931654
2053,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,4,1,3,230.864,279931654
2054,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,4,1,4,232.863,279931654
2055,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,4,1,5,229.112,279931654
2056,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,4,1,6,231.777,279931654
2057,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,4,1,7,230.065,279931654
2058,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,4,1,8,232.07,279931654
2059,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,4,1,9,229.888,279931654
2060,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,5,0,0,245.985,263222994
2061,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,5,0,1,246.417,263222994
2062,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,5,0,2,245.646,263222994
2063,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,5,0,3,247.877,263222994
2064,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,5,0,4,248.669,263222994
2065,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,5,0,5,246.515,263222994
2066,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,5,0,6,245.801,263222994
2067,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,5,0,7,241.528,263222994
2068,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,5,0,8,246.923,263222994
2069,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,5,0,9,247.274,263222994
2070,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,5,1,0,244.314,279931654
2071,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,5,1,1,231.327,279931654
2072,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,5,1,2,229.55900000000003,279931654
2073,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,5,1,3,248.766,279931654
2074,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,5,1,4,231.208,279931654
2075,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,5,1,5,230.766,279931654
2076,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,5,1,6,233.86,279931654
2077,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,5,1,7,231.723,279931654
2078,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,5,1,8,232.222,279931654
2079,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,5,1,9,228.961,279931654
2080,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,6,0,0,245.177,260293182
2081,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,6,0,1,246.862,260293182
2082,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,6,0,2,247.462,260293182
2083,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,6,0,3,245.948,260293182
2084,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,6,0,4,246.033,260293182
2085,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,6,0,5,245.41,260293182
2086,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,6,0,6,245.932,260293182
2087,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,6,0,7,242.285,260293182
2088,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,6,0,8,249.719,260293182
2089,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,6,0,9,243.978,260293182
2090,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,6,1,0,228.808,279931654
2091,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,6,1,1,228.296,279931654
2092,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,6,1,2,227.969,279931654
2093,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,6,1,3,226.234,279931654
2094,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,6,1,4,229.929,279931654
2095,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,6,1,5,228.122,279931654
2096,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,6,1,6,229.05,279931654
2097,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,6,1,7,227.512,279931654
2098,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,6,1,8,228.247,279931654
2099,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,6,1,9,226.39,279931654
2100,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,7,0,0,241.945,257872477
2101,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,7,0,1,245.54,257872477
2102,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,7,0,2,267.437,257872477
2103,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,7,0,3,243.048,257872477
2104,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,7,0,4,242.357,257872477
2105,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,7,0,5,244.36,257872477
2106,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,7,0,6,238.847,257872477
2107,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,7,0,7,238.617,257872477
2108,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,7,0,8,241.546,257872477
2109,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,7,0,9,243.415,257872477
2110,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,7,1,0,223.736,279931654
2111,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,7,1,1,226.182,279931654
2112,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,7,1,2,226.833,279931654
2113,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,7,1,3,226.363,279931654
2114,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,7,1,4,227.296,279931654
2115,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,7,1,5,225.965,279931654
2116,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,7,1,6,225.127,279931654
2117,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,7,1,7,224.996,279931654
2118,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,7,1,8,228.47,279931654
2119,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,7,1,9,224.86900000000003,279931654
2120,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,8,0,0,244.556,255768146
2121,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,8,0,1,244.841,255768146
2122,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,8,0,2,243.324,255768146
2123,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,8,0,3,240.821,255768146
2124,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,8,0,4,244.183,255768146
2125,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,8,0,5,245.945,255768146
2126,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,8,0,6,245.829,255768146
2127,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,8,0,7,241.663,255768146
2128,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,8,0,8,242.618,255768146
2129,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,8,0,9,244.83900000000003,255768146
2130,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,8,1,0,224.598,279931654
2131,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,8,1,1,225.088,279931654
2132,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,8,1,2,226.43400000000003,279931654
2133,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,8,1,3,224.311,279931654
2134,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,8,1,4,224.924,279931654
2135,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,8,1,5,224.31,279931654
2136,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,8,1,6,223.021,279931654
2137,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,8,1,7,223.469,279931654
2138,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,8,1,8,223.594,279931654
2139,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,8,1,9,225.081,279931654
2140,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,9,0,0,247.265,253977891
2141,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,9,0,1,252.852,253977891
2142,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,9,0,2,282.975,253977891
2143,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,9,0,3,247.488,253977891
2144,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,9,0,4,249.692,253977891
2145,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,9,0,5,251.135,253977891
2146,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,9,0,6,251.899,253977891
2147,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,9,0,7,251.846,253977891
2148,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,9,0,8,250.727,253977891
2149,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,9,0,9,253.058,253977891
2150,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,9,1,0,227.558,279931654
2151,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,9,1,1,227.43,279931654
2152,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,9,1,2,227.373,279931654
2153,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,9,1,3,226.093,279931654
2154,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,9,1,4,226.448,279931654
2155,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,9,1,5,225.155,279931654
2156,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,9,1,6,225.713,279931654
2157,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,9,1,7,226.147,279931654
2158,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,9,1,8,227.782,279931654
2159,bzip2,benchmark/targets/text/enwik9_10,StandardA1-japaneast,9,1,9,226.413,279931654
2160,bzip2,benchmark/targets/text/enwik9_10,StandardA1v2-southcentralus,1,0,0,283.067,295663934
2161,bzip2,benchmark/targets/text/enwik9_10,StandardA1v2-southcentralus,1,0,1,237.188,295663934
2162,bzip2,benchmark/targets/text/enwik9_10,StandardA1v2-southcentralus,1,0,2,234.05,295663934
2163,bzip2,benchmark/targets/text/enwik9_10,StandardA1v2-southcentralus,1,0,3,233.71400000000003,295663934
2164,bzip2,benchmark/targets/text/enwik9_10,StandardA1v2-southcentralus,1,0,4,233.412,295663934
2165,bzip2,benchmark/targets/text/enwik9_10,StandardA1v2-southcentralus,1,0,5,234.306,295663934
2166,bzip2,benchmark/targets/text/enwik9_10,StandardA1v2-southcentralus,1,0,6,236.711,295663934
2167,bzip2,benchmark/targets/text/enwik9_10,StandardA1v2-southcentralus,1,0,7,234.03,295663934
